"","Year","Month","tmax","tmin","af","rain","sun","date","month","station"
"5495",1971,"9",NA,NA,NA,25.5,NA,1971-09-15,"Sep","chivenor"
"5496",1971,"10",NA,NA,NA,74.6,NA,1971-10-15,"Oct","chivenor"
"5497",1971,"11",NA,NA,NA,107.1,NA,1971-11-15,"Nov","chivenor"
"5498",1971,"12",NA,NA,NA,45.3,NA,1971-12-15,"Dec","chivenor"
"5499",1972,"1",NA,NA,NA,90.6,NA,1972-01-15,"Jan","chivenor"
"5500",1972,"2",NA,NA,NA,102.4,NA,1972-02-15,"Feb","chivenor"
"5501",1972,"3",NA,NA,NA,43.9,NA,1972-03-15,"Mar","chivenor"
"5502",1972,"4",NA,NA,NA,57.9,NA,1972-04-15,"Apr","chivenor"
"5503",1972,"5",NA,NA,NA,64.9,NA,1972-05-15,"May","chivenor"
"5504",1972,"6",NA,NA,NA,86,NA,1972-06-15,"Jun","chivenor"
"5505",1972,"7",NA,NA,NA,52.2,NA,1972-07-15,"Jul","chivenor"
"5506",1972,"8",NA,NA,NA,21.4,NA,1972-08-15,"Aug","chivenor"
"5507",1972,"9",NA,NA,NA,45.2,NA,1972-09-15,"Sep","chivenor"
"5508",1972,"10",NA,NA,NA,45.6,NA,1972-10-15,"Oct","chivenor"
"5509",1972,"11",NA,NA,NA,116.9,NA,1972-11-15,"Nov","chivenor"
"5510",1972,"12",NA,NA,NA,135,NA,1972-12-15,"Dec","chivenor"
"5511",1973,"1",NA,NA,NA,58.5,NA,1973-01-15,"Jan","chivenor"
"5512",1973,"2",NA,NA,NA,55.8,NA,1973-02-15,"Feb","chivenor"
"5513",1973,"3",NA,NA,NA,18.8,NA,1973-03-15,"Mar","chivenor"
"5514",1973,"4",NA,NA,NA,47.5,NA,1973-04-15,"Apr","chivenor"
"5515",1973,"5",NA,NA,NA,64.3,NA,1973-05-15,"May","chivenor"
"5516",1973,"6",NA,NA,NA,25.9,NA,1973-06-15,"Jun","chivenor"
"5517",1973,"7",NA,NA,NA,73,NA,1973-07-15,"Jul","chivenor"
"5518",1973,"8",NA,NA,NA,75.1,NA,1973-08-15,"Aug","chivenor"
"5519",1973,"9",NA,NA,NA,74.6,NA,1973-09-15,"Sep","chivenor"
"5520",1973,"10",NA,NA,NA,43.3,NA,1973-10-15,"Oct","chivenor"
"5521",1973,"11",NA,NA,NA,83.9,NA,1973-11-15,"Nov","chivenor"
"5522",1973,"12",NA,NA,NA,72.1,NA,1973-12-15,"Dec","chivenor"
"5523",1974,"1",NA,NA,NA,124.8,NA,1974-01-15,"Jan","chivenor"
"5524",1974,"2",NA,NA,NA,121.6,NA,1974-02-15,"Feb","chivenor"
"5525",1974,"3",NA,NA,NA,47.2,NA,1974-03-15,"Mar","chivenor"
"5526",1974,"4",NA,NA,NA,20.5,NA,1974-04-15,"Apr","chivenor"
"5527",1974,"5",NA,NA,NA,39,NA,1974-05-15,"May","chivenor"
"5528",1974,"6",NA,NA,NA,61.2,NA,1974-06-15,"Jun","chivenor"
"5529",1974,"7",NA,NA,NA,48.5,NA,1974-07-15,"Jul","chivenor"
"5530",1974,"8",NA,NA,NA,115.6,NA,1974-08-15,"Aug","chivenor"
"5531",1974,"9",NA,NA,NA,NA,NA,1974-09-15,"Sep","chivenor"
"5532",1974,"10",NA,NA,NA,NA,NA,1974-10-15,"Oct","chivenor"
"5533",1974,"11",NA,NA,NA,NA,NA,1974-11-15,"Nov","chivenor"
"5534",1974,"12",NA,NA,NA,NA,NA,1974-12-15,"Dec","chivenor"
"5535",1980,"1",NA,NA,NA,NA,NA,1980-01-15,"Jan","chivenor"
"5536",1980,"2",NA,NA,NA,NA,NA,1980-02-15,"Feb","chivenor"
"5537",1980,"3",NA,NA,NA,NA,NA,1980-03-15,"Mar","chivenor"
"5538",1980,"4",NA,NA,NA,NA,NA,1980-04-15,"Apr","chivenor"
"5539",1980,"5",NA,NA,NA,NA,NA,1980-05-15,"May","chivenor"
"5540",1980,"6",NA,NA,NA,NA,NA,1980-06-15,"Jun","chivenor"
"5541",1980,"7",NA,NA,NA,NA,NA,1980-07-15,"Jul","chivenor"
"5542",1980,"8",NA,NA,NA,58,NA,1980-08-15,"Aug","chivenor"
"5543",1980,"9",NA,NA,NA,102.2,NA,1980-09-15,"Sep","chivenor"
"5544",1980,"10",NA,NA,NA,133.5,NA,1980-10-15,"Oct","chivenor"
"5545",1980,"11",NA,NA,NA,85.5,NA,1980-11-15,"Nov","chivenor"
"5546",1980,"12",NA,NA,NA,66.8,NA,1980-12-15,"Dec","chivenor"
"5547",1981,"1",NA,NA,NA,52.7,NA,1981-01-15,"Jan","chivenor"
"5548",1981,"2",NA,NA,NA,35.9,NA,1981-02-15,"Feb","chivenor"
"5549",1981,"3",NA,NA,NA,128.3,NA,1981-03-15,"Mar","chivenor"
"5550",1981,"4",NA,NA,NA,56.9,NA,1981-04-15,"Apr","chivenor"
"5551",1981,"5",NA,NA,NA,97.5,NA,1981-05-15,"May","chivenor"
"5552",1981,"6",NA,NA,NA,29.3,NA,1981-06-15,"Jun","chivenor"
"5553",1981,"7",NA,NA,NA,62.4,NA,1981-07-15,"Jul","chivenor"
"5554",1981,"8",NA,NA,NA,19.9,NA,1981-08-15,"Aug","chivenor"
"5555",1981,"9",NA,NA,NA,139.7,NA,1981-09-15,"Sep","chivenor"
"5556",1981,"10",NA,NA,NA,178.8,NA,1981-10-15,"Oct","chivenor"
"5557",1981,"11",NA,NA,NA,44.1,NA,1981-11-15,"Nov","chivenor"
"5558",1981,"12",NA,NA,NA,108.2,NA,1981-12-15,"Dec","chivenor"
"5559",1982,"1",NA,NA,NA,97.2,NA,1982-01-15,"Jan","chivenor"
"5560",1982,"2",NA,NA,NA,63.8,NA,1982-02-15,"Feb","chivenor"
"5561",1982,"3",NA,NA,NA,94.1,NA,1982-03-15,"Mar","chivenor"
"5562",1982,"4",NA,NA,NA,20.4,NA,1982-04-15,"Apr","chivenor"
"5563",1982,"5",NA,NA,NA,27.5,NA,1982-05-15,"May","chivenor"
"5564",1982,"6",NA,NA,NA,93.3,NA,1982-06-15,"Jun","chivenor"
"5565",1982,"7",NA,NA,NA,45.1,NA,1982-07-15,"Jul","chivenor"
"5566",1982,"8",NA,NA,NA,60.1,NA,1982-08-15,"Aug","chivenor"
"5567",1982,"9",NA,NA,NA,68.1,NA,1982-09-15,"Sep","chivenor"
"5568",1982,"10",NA,NA,NA,112.8,NA,1982-10-15,"Oct","chivenor"
"5569",1982,"11",NA,NA,NA,140.6,NA,1982-11-15,"Nov","chivenor"
"5570",1982,"12",NA,NA,NA,147.6,NA,1982-12-15,"Dec","chivenor"
"5571",1983,"1",NA,NA,NA,117.1,NA,1983-01-15,"Jan","chivenor"
"5572",1983,"2",NA,NA,NA,23.5,NA,1983-02-15,"Feb","chivenor"
"5573",1983,"3",NA,NA,NA,53.1,NA,1983-03-15,"Mar","chivenor"
"5574",1983,"4",NA,NA,NA,74.3,NA,1983-04-15,"Apr","chivenor"
"5575",1983,"5",NA,NA,NA,111.5,NA,1983-05-15,"May","chivenor"
"5576",1983,"6",NA,NA,NA,34,NA,1983-06-15,"Jun","chivenor"
"5577",1983,"7",NA,NA,NA,18.4,NA,1983-07-15,"Jul","chivenor"
"5578",1983,"8",NA,NA,NA,68.3,NA,1983-08-15,"Aug","chivenor"
"5579",1983,"9",NA,NA,NA,93.3,NA,1983-09-15,"Sep","chivenor"
"5580",1983,"10",NA,NA,NA,84.5,NA,1983-10-15,"Oct","chivenor"
"5581",1983,"11",NA,NA,NA,46.7,NA,1983-11-15,"Nov","chivenor"
"5582",1983,"12",NA,NA,NA,108.2,NA,1983-12-15,"Dec","chivenor"
"5583",1984,"1",NA,NA,NA,132.2,NA,1984-01-15,"Jan","chivenor"
"5584",1984,"2",NA,NA,NA,59.2,NA,1984-02-15,"Feb","chivenor"
"5585",1984,"3",NA,NA,NA,28.4,NA,1984-03-15,"Mar","chivenor"
"5586",1984,"4",NA,NA,NA,4.9,NA,1984-04-15,"Apr","chivenor"
"5587",1984,"5",NA,NA,NA,47.8,NA,1984-05-15,"May","chivenor"
"5588",1984,"6",NA,NA,NA,26.5,NA,1984-06-15,"Jun","chivenor"
"5589",1984,"7",NA,NA,NA,15.6,NA,1984-07-15,"Jul","chivenor"
"5590",1984,"8",NA,NA,NA,54.7,NA,1984-08-15,"Aug","chivenor"
"5591",1984,"9",NA,NA,NA,141,NA,1984-09-15,"Sep","chivenor"
"5592",1984,"10",NA,NA,NA,90.7,NA,1984-10-15,"Oct","chivenor"
"5593",1984,"11",NA,NA,NA,164,NA,1984-11-15,"Nov","chivenor"
"5594",1984,"12",NA,NA,NA,113.3,NA,1984-12-15,"Dec","chivenor"
"5595",1985,"1",NA,NA,NA,67.7,NA,1985-01-15,"Jan","chivenor"
"5596",1985,"2",NA,NA,NA,35.8,NA,1985-02-15,"Feb","chivenor"
"5597",1985,"3",NA,NA,NA,64.1,NA,1985-03-15,"Mar","chivenor"
"5598",1985,"4",NA,NA,NA,80.2,NA,1985-04-15,"Apr","chivenor"
"5599",1985,"5",NA,NA,NA,52.6,NA,1985-05-15,"May","chivenor"
"5600",1985,"6",NA,NA,NA,95.7,NA,1985-06-15,"Jun","chivenor"
"5601",1985,"7",NA,NA,NA,50.6,NA,1985-07-15,"Jul","chivenor"
"5602",1985,"8",NA,NA,NA,134,NA,1985-08-15,"Aug","chivenor"
"5603",1985,"9",NA,NA,NA,60.8,NA,1985-09-15,"Sep","chivenor"
"5604",1985,"10",NA,NA,NA,54.6,NA,1985-10-15,"Oct","chivenor"
"5605",1985,"11",NA,NA,NA,52.5,NA,1985-11-15,"Nov","chivenor"
"5606",1985,"12",NA,NA,NA,114.7,NA,1985-12-15,"Dec","chivenor"
"5607",1986,"1",NA,NA,NA,83.8,NA,1986-01-15,"Jan","chivenor"
"5608",1986,"2",NA,NA,NA,1.1,NA,1986-02-15,"Feb","chivenor"
"5609",1986,"3",NA,NA,NA,56.2,NA,1986-03-15,"Mar","chivenor"
"5610",1986,"4",9.6,3.6,1,76.3,NA,1986-04-15,"Apr","chivenor"
"5611",1986,"5",14.8,7.9,0,53.4,NA,1986-05-15,"May","chivenor"
"5612",1986,"6",19.1,11.2,0,84.6,NA,1986-06-15,"Jun","chivenor"
"5613",1986,"7",18.9,12.6,0,38.6,NA,1986-07-15,"Jul","chivenor"
"5614",1986,"8",17.3,11.1,0,146.5,NA,1986-08-15,"Aug","chivenor"
"5615",1986,"9",16.1,8.1,0,22.8,NA,1986-09-15,"Sep","chivenor"
"5616",1986,"10",15.6,9,0,98.5,NA,1986-10-15,"Oct","chivenor"
"5617",1986,"11",12.2,5.4,2,120.3,NA,1986-11-15,"Nov","chivenor"
"5618",1986,"12",10.9,5,0,141.7,NA,1986-12-15,"Dec","chivenor"
"5619",1987,"1",5,0.3,13,19.1,NA,1987-01-15,"Jan","chivenor"
"5620",1987,"2",8.2,2.2,8,61.7,NA,1987-02-15,"Feb","chivenor"
"5621",1987,"3",9.1,2.8,7,86.1,NA,1987-03-15,"Mar","chivenor"
"5622",1987,"4",14.9,6.5,0,50.9,NA,1987-04-15,"Apr","chivenor"
"5623",1987,"5",15.1,7.2,0,45.9,NA,1987-05-15,"May","chivenor"
"5624",1987,"6",16.7,10.4,0,71.1,NA,1987-06-15,"Jun","chivenor"
"5625",1987,"7",20.4,12.7,0,38.6,NA,1987-07-15,"Jul","chivenor"
"5626",1987,"8",20.4,12.6,0,38.7,NA,1987-08-15,"Aug","chivenor"
"5627",1987,"9",18.5,10.9,0,65.7,NA,1987-09-15,"Sep","chivenor"
"5628",1987,"10",14.4,7.6,1,164.1,NA,1987-10-15,"Oct","chivenor"
"5629",1987,"11",11,5.2,3,108.1,NA,1987-11-15,"Nov","chivenor"
"5630",1987,"12",9.4,4.9,3,57.9,NA,1987-12-15,"Dec","chivenor"
"5631",1988,"1",10.2,4.6,2,159,NA,1988-01-15,"Jan","chivenor"
"5632",1988,"2",9.5,3.2,2,71.5,NA,1988-02-15,"Feb","chivenor"
"5633",1988,"3",10.3,5.4,2,100.7,NA,1988-03-15,"Mar","chivenor"
"5634",1988,"4",13.4,5,2,37.3,NA,1988-04-15,"Apr","chivenor"
"5635",1988,"5",16.3,7.7,0,51.8,NA,1988-05-15,"May","chivenor"
"5636",1988,"6",19.6,11.5,0,74.6,NA,1988-06-15,"Jun","chivenor"
"5637",1988,"7",17.7,12.2,0,117.7,NA,1988-07-15,"Jul","chivenor"
"5638",1988,"8",19,12,0,98.3,NA,1988-08-15,"Aug","chivenor"
"5639",1988,"9",17.3,11.2,0,54.8,NA,1988-09-15,"Sep","chivenor"
"5640",1988,"10",15,8.7,0,94.1,NA,1988-10-15,"Oct","chivenor"
"5641",1988,"11",11.4,3.7,5,47.3,NA,1988-11-15,"Nov","chivenor"
"5642",1988,"12",10.9,6.8,2,56.4,NA,1988-12-15,"Dec","chivenor"
"5643",1989,"1",10.4,4.2,5,40.3,NA,1989-01-15,"Jan","chivenor"
"5644",1989,"2",10.6,3.8,2,97.8,NA,1989-02-15,"Feb","chivenor"
"5645",1989,"3",11.6,5,1,80.1,NA,1989-03-15,"Mar","chivenor"
"5646",1989,"4",11.4,3,2,67.2,NA,1989-04-15,"Apr","chivenor"
"5647",1989,"5",19.6,9.5,0,10.8,NA,1989-05-15,"May","chivenor"
"5648",1989,"6",19.9,10.4,0,36.2,NA,1989-06-15,"Jun","chivenor"
"5649",1989,"7",23.1,14,0,36.6,NA,1989-07-15,"Jul","chivenor"
"5650",1989,"8",21.4,13,0,50.9,NA,1989-08-15,"Aug","chivenor"
"5651",1989,"9",19.3,11.4,0,119.7,NA,1989-09-15,"Sep","chivenor"
"5652",1989,"10",16.2,10.3,0,113.4,NA,1989-10-15,"Oct","chivenor"
"5653",1989,"11",11.7,5.3,6,69.8,NA,1989-11-15,"Nov","chivenor"
"5654",1989,"12",9.7,2.8,8,140,NA,1989-12-15,"Dec","chivenor"
"5655",1990,"1",10.9,5.2,0,132.9,NA,1990-01-15,"Jan","chivenor"
"5656",1990,"2",11.8,5.6,0,141.9,NA,1990-02-15,"Feb","chivenor"
"5657",1990,"3",12.4,5.6,2,19.9,NA,1990-03-15,"Mar","chivenor"
"5658",1990,"4",13.2,4.4,4,45.7,NA,1990-04-15,"Apr","chivenor"
"5659",1990,"5",18.9,8.6,0,32.1,NA,1990-05-15,"May","chivenor"
"5660",1990,"6",17.4,10.6,0,59.7,NA,1990-06-15,"Jun","chivenor"
"5661",1990,"7",22.6,12.6,0,35.2,NA,1990-07-15,"Jul","chivenor"
"5662",1990,"8",21.9,14.3,0,59.8,NA,1990-08-15,"Aug","chivenor"
"5663",1990,"9",18.3,9.7,0,77.8,NA,1990-09-15,"Sep","chivenor"
"5664",1990,"10",16.1,10.2,0,135.2,NA,1990-10-15,"Oct","chivenor"
"5665",1990,"11",11.2,5.3,2,74.2,NA,1990-11-15,"Nov","chivenor"
"5666",1990,"12",8.7,2.6,6,110.4,NA,1990-12-15,"Dec","chivenor"
"5667",1991,"1",7.7,1.8,9,119.8,NA,1991-01-15,"Jan","chivenor"
"5668",1991,"2",6.8,-1.1,17,54.5,NA,1991-02-15,"Feb","chivenor"
"5669",1991,"3",11.9,5.3,2,65.4,NA,1991-03-15,"Mar","chivenor"
"5670",1991,"4",12.6,4.7,1,99.7,NA,1991-04-15,"Apr","chivenor"
"5671",1991,"5",15.4,8.4,0,8.7,NA,1991-05-15,"May","chivenor"
"5672",1991,"6",16.5,9.6,0,107.8,NA,1991-06-15,"Jun","chivenor"
"5673",1991,"7",20.3,13.5,0,65.9,NA,1991-07-15,"Jul","chivenor"
"5674",1991,"8",21,12.8,0,21.8,NA,1991-08-15,"Aug","chivenor"
"5675",1991,"9",20.4,11.4,0,83.6,NA,1991-09-15,"Sep","chivenor"
"5676",1991,"10",14.3,7.9,0,96,NA,1991-10-15,"Oct","chivenor"
"5677",1991,"11",11.1,5.2,2,91.8,NA,1991-11-15,"Nov","chivenor"
"5678",1991,"12",9,3.6,4,39.3,NA,1991-12-15,"Dec","chivenor"
"5679",1992,"1",7.8,1.1,16,51.4,NA,1992-01-15,"Jan","chivenor"
"5680",1992,"2",9.8,3.3,5,45.9,NA,1992-02-15,"Feb","chivenor"
"5681",1992,"3",11,5.4,1,50.3,NA,1992-03-15,"Mar","chivenor"
"5682",1992,"4",12.8,5.6,1,65.4,NA,1992-04-15,"Apr","chivenor"
"5683",1992,"5",18.6,9.2,0,30,NA,1992-05-15,"May","chivenor"
"5684",1992,"6",21,11,0,21.1,NA,1992-06-15,"Jun","chivenor"
"5685",1992,"7",20.4,13.3,0,95,NA,1992-07-15,"Jul","chivenor"
"5686",1992,"8",19,12.3,0,127.7,NA,1992-08-15,"Aug","chivenor"
"5687",1992,"9",17.3,10.8,0,55,NA,1992-09-15,"Sep","chivenor"
"5688",1992,"10",12.4,6.1,2,103.3,NA,1992-10-15,"Oct","chivenor"
"5689",1992,"11",12.3,6.1,1,148.8,NA,1992-11-15,"Nov","chivenor"
"5690",1992,"12",8.4,3.1,8,68.7,NA,1992-12-15,"Dec","chivenor"
"5691",1993,"1",10.7,4.7,3,119.6,NA,1993-01-15,"Jan","chivenor"
"5692",1993,"2",8.5,4,1,14.8,NA,1993-02-15,"Feb","chivenor"
"5693",1993,"3",11,3.8,6,21.2,NA,1993-03-15,"Mar","chivenor"
"5694",1993,"4",13.4,7,0,39.1,NA,1993-04-15,"Apr","chivenor"
"5695",1993,"5",16,8,0,69.4,NA,1993-05-15,"May","chivenor"
"5696",1993,"6",19.1,11.2,0,179.7,NA,1993-06-15,"Jun","chivenor"
"5697",1993,"7",18.7,12.7,0,125.6,NA,1993-07-15,"Jul","chivenor"
"5698",1993,"8",19.3,11.5,0,37.5,NA,1993-08-15,"Aug","chivenor"
"5699",1993,"9",17.5,9.5,0,78.9,NA,1993-09-15,"Sep","chivenor"
"5700",1993,"10",12.9,5.8,2,120.4,NA,1993-10-15,"Oct","chivenor"
"5701",1993,"11",10,3.6,5,74.2,NA,1993-11-15,"Nov","chivenor"
"5702",1993,"12",10.1,5.1,3,163.2,NA,1993-12-15,"Dec","chivenor"
"5703",1994,"1",9.6,4.3,2,125.4,NA,1994-01-15,"Jan","chivenor"
"5704",1994,"2",8.8,2.2,8,101.9,NA,1994-02-15,"Feb","chivenor"
"5705",1994,"3",11.3,6.3,1,96.4,NA,1994-03-15,"Mar","chivenor"
"5706",1994,"4",12.4,5.7,1,71.2,NA,1994-04-15,"Apr","chivenor"
"5707",1994,"5",15.4,7.7,0,46.4,NA,1994-05-15,"May","chivenor"
"5708",1994,"6",18,10.5,0,29.6,NA,1994-06-15,"Jun","chivenor"
"5709",1994,"7",21.7,13,0,40.6,NA,1994-07-15,"Jul","chivenor"
"5710",1994,"8",20.2,13.1,0,92.4,NA,1994-08-15,"Aug","chivenor"
"5711",1994,"9",16.8,11.3,0,113,NA,1994-09-15,"Sep","chivenor"
"5712",1994,"10",15.7,8.1,0,111.5,NA,1994-10-15,"Oct","chivenor"
"5713",1994,"11",13.8,9.7,0,90.4,NA,1994-11-15,"Nov","chivenor"
"5714",1994,"12",11.6,NA,NA,157.6,NA,1994-12-15,"Dec","chivenor"
"5715",1995,"1",NA,NA,NA,157.2,NA,1995-01-15,"Jan","chivenor"
"5716",1995,"2",10.6,NA,NA,98.8,NA,1995-02-15,"Feb","chivenor"
"5717",1995,"3",NA,NA,NA,64.6,NA,1995-03-15,"Mar","chivenor"
"5718",1995,"4",NA,NA,NA,NA,NA,1995-04-15,"Apr","chivenor"
"5719",1995,"5",NA,NA,NA,49.2,NA,1995-05-15,"May","chivenor"
"5720",1995,"6",19.3,10.9,0,11.4,NA,1995-06-15,"Jun","chivenor"
"5721",1995,"7",22.8,14.3,0,75,NA,1995-07-15,"Jul","chivenor"
"5722",1995,"8",25,14.5,0,16.8,NA,1995-08-15,"Aug","chivenor"
"5723",1995,"9",18.5,11.4,0,97,NA,1995-09-15,"Sep","chivenor"
"5724",1995,"10",17.3,NA,NA,71.6,NA,1995-10-15,"Oct","chivenor"
"5725",1995,"11",12.5,5.6,4,86,NA,1995-11-15,"Nov","chivenor"
"5726",1995,"12",NA,NA,NA,84.2,NA,1995-12-15,"Dec","chivenor"
"5727",1996,"1",8.3,4.3,3,56.4,NA,1996-01-15,"Jan","chivenor"
"5728",1996,"2",7.8,1.2,11,67,NA,1996-02-15,"Feb","chivenor"
"5729",1996,"3",9.7,3.1,3,46.6,NA,1996-03-15,"Mar","chivenor"
"5730",1996,"4",12.8,5.6,4,79,NA,1996-04-15,"Apr","chivenor"
"5731",1996,"5",14.3,6.2,0,85.2,NA,1996-05-15,"May","chivenor"
"5732",1996,"6",18.5,10,0,33.4,NA,1996-06-15,"Jun","chivenor"
"5733",1996,"7",20.5,12.6,0,28.6,NA,1996-07-15,"Jul","chivenor"
"5734",1996,"8",20.7,13,0,65.2,NA,1996-08-15,"Aug","chivenor"
"5735",1996,"9",18.8,10.8,0,31,NA,1996-09-15,"Sep","chivenor"
"5736",1996,"10",15.7,10.6,0,100.6,NA,1996-10-15,"Oct","chivenor"
"5737",1996,"11",11,5,2,125.2,NA,1996-11-15,"Nov","chivenor"
"5738",1996,"12",NA,NA,NA,35.2,NA,1996-12-15,"Dec","chivenor"
"5739",1997,"1",6.4,1.4,11,11.4,NA,1997-01-15,"Jan","chivenor"
"5740",1997,"2",10.8,4.8,2,89.2,NA,1997-02-15,"Feb","chivenor"
"5741",1997,"3",12.4,5.8,1,24.6,NA,1997-03-15,"Mar","chivenor"
"5742",1997,"4",14.5,5.1,0,20.2,NA,1997-04-15,"Apr","chivenor"
"5743",1997,"5",17.3,8.2,0,63.6,NA,1997-05-15,"May","chivenor"
"5744",1997,"6",18.2,11.6,0,101.6,NA,1997-06-15,"Jun","chivenor"
"5745",1997,"7",20.4,12.7,0,39,NA,1997-07-15,"Jul","chivenor"
"5746",1997,"8",22,15.7,0,131.6,NA,1997-08-15,"Aug","chivenor"
"5747",1997,"9",19.3,11.3,0,30.2,NA,1997-09-15,"Sep","chivenor"
"5748",1997,"10",16,9,0,98.6,NA,1997-10-15,"Oct","chivenor"
"5749",1997,"11",13.1,6.9,0,145.6,NA,1997-11-15,"Nov","chivenor"
"5750",1997,"12",10.6,4.8,4,72,NA,1997-12-15,"Dec","chivenor"
"5751",1998,"1",9.5,3.8,6,106.8,NA,1998-01-15,"Jan","chivenor"
"5752",1998,"2",11.9,4.6,4,26.8,NA,1998-02-15,"Feb","chivenor"
"5753",1998,"3",11.8,6.1,1,92.2,NA,1998-03-15,"Mar","chivenor"
"5754",1998,"4",11.9,5.5,0,108.2,NA,1998-04-15,"Apr","chivenor"
"5755",1998,"5",18.3,9.5,0,34,NA,1998-05-15,"May","chivenor"
"5756",1998,"6",18.1,12,0,107,NA,1998-06-15,"Jun","chivenor"
"5757",1998,"7",18.7,13.3,0,77,NA,1998-07-15,"Jul","chivenor"
"5758",1998,"8",20,12.5,0,30,NA,1998-08-15,"Aug","chivenor"
"5759",1998,"9",18.8,12.5,0,80.6,NA,1998-09-15,"Sep","chivenor"
"5760",1998,"10",15.1,9.6,0,160.8,NA,1998-10-15,"Oct","chivenor"
"5761",1998,"11",11.1,5.7,1,97.8,NA,1998-11-15,"Nov","chivenor"
"5762",1998,"12",10.6,4,6,90.2,NA,1998-12-15,"Dec","chivenor"
"5763",1999,"1",10.5,4.4,5,125.6,NA,1999-01-15,"Jan","chivenor"
"5764",1999,"2",9.3,4.5,1,70.2,NA,1999-02-15,"Feb","chivenor"
"5765",1999,"3",11.2,4.7,1,39.4,NA,1999-03-15,"Mar","chivenor"
"5766",1999,"4",13.4,7.2,1,83.2,NA,1999-04-15,"Apr","chivenor"
"5767",1999,"5",17.3,10.4,0,40.4,NA,1999-05-15,"May","chivenor"
"5768",1999,"6",18,10.4,0,81,NA,1999-06-15,"Jun","chivenor"
"5769",1999,"7",21.9,13.8,0,19.2,NA,1999-07-15,"Jul","chivenor"
"5770",1999,"8",21.2,13.6,0,92.2,NA,1999-08-15,"Aug","chivenor"
"5771",1999,"9",20,11.8,0,106.6,NA,1999-09-15,"Sep","chivenor"
"5772",1999,"10",15.3,8.6,0,91.4,NA,1999-10-15,"Oct","chivenor"
"5773",1999,"11",12.2,6.5,1,59.8,NA,1999-11-15,"Nov","chivenor"
"5774",1999,"12",10,4.9,3,214.6,NA,1999-12-15,"Dec","chivenor"
"5775",2000,"1",9.1,2.6,7,38.8,NA,2000-01-15,"Jan","chivenor"
"5776",2000,"2",10.5,5.1,1,110,NA,2000-02-15,"Feb","chivenor"
"5777",2000,"3",11.4,4.9,0,36.6,NA,2000-03-15,"Mar","chivenor"
"5778",2000,"4",12.4,5,2,109,NA,2000-04-15,"Apr","chivenor"
"5779",2000,"5",16.7,9.2,0,103.4,NA,2000-05-15,"May","chivenor"
"5780",2000,"6",19,11.6,0,32.6,NA,2000-06-15,"Jun","chivenor"
"5781",2000,"7",19.9,12.9,0,119,NA,2000-07-15,"Jul","chivenor"
"5782",2000,"8",20.6,14,0,82.4,NA,2000-08-15,"Aug","chivenor"
"5783",2000,"9",19.1,12.3,0,137.8,NA,2000-09-15,"Sep","chivenor"
"5784",2000,"10",14.6,8.8,0,228.2,NA,2000-10-15,"Oct","chivenor"
"5785",2000,"11",11.2,5.9,0,220.2,NA,2000-11-15,"Nov","chivenor"
"5786",2000,"12",10,5.3,4,155.6,NA,2000-12-15,"Dec","chivenor"
"5787",2001,"1",8.3,2.7,7,78.6,NA,2001-01-15,"Jan","chivenor"
"5788",2001,"2",9.6,3.1,8,69.6,NA,2001-02-15,"Feb","chivenor"
"5789",2001,"3",10.1,4.2,4,91,NA,2001-03-15,"Mar","chivenor"
"5790",2001,"4",12,5.5,0,82.6,NA,2001-04-15,"Apr","chivenor"
"5791",2001,"5",17.7,9,0,22.4,NA,2001-05-15,"May","chivenor"
"5792",2001,"6",19.1,10.4,0,45.6,NA,2001-06-15,"Jun","chivenor"
"5793",2001,"7",20.6,13,0,62,NA,2001-07-15,"Jul","chivenor"
"5794",2001,"8",20.9,13.9,0,58,NA,2001-08-15,"Aug","chivenor"
"5795",2001,"9",18.6,11.9,0,29.6,NA,2001-09-15,"Sep","chivenor"
"5796",2001,"10",17.7,11.5,0,112.6,NA,2001-10-15,"Oct","chivenor"
"5797",2001,"11",12.6,5.4,1,90.2,NA,2001-11-15,"Nov","chivenor"
"5798",2001,"12",8.9,2,9,37.2,NA,2001-12-15,"Dec","chivenor"
"5799",2002,"1",10.3,4.8,3,95.8,NA,2002-01-15,"Jan","chivenor"
"5800",2002,"2",11.1,5.4,3,124.8,NA,2002-02-15,"Feb","chivenor"
"5801",2002,"3",12.2,5.5,0,44.4,NA,2002-03-15,"Mar","chivenor"
"5802",2002,"4",13.5,5.9,1,49.2,NA,2002-04-15,"Apr","chivenor"
"5803",2002,"5",16,8.6,0,114.4,NA,2002-05-15,"May","chivenor"
"5804",2002,"6",17.2,11.2,0,41.2,NA,2002-06-15,"Jun","chivenor"
"5805",2002,"7",NA,12.4,0,50.6,NA,2002-07-15,"Jul","chivenor"
"5806",2002,"8",20.2,13.1,0,32.4,NA,2002-08-15,"Aug","chivenor"
"5807",2002,"9",19.4,10.4,0,24.8,NA,2002-09-15,"Sep","chivenor"
"5808",2002,"10",15.1,8.8,0,119.6,NA,2002-10-15,"Oct","chivenor"
"5809",2002,"11",13.1,7.9,0,139.6,NA,2002-11-15,"Nov","chivenor"
"5810",2002,"12",9.5,5.2,1,114.4,NA,2002-12-15,"Dec","chivenor"
"5811",2003,"1",8.4,3.1,8,57.6,NA,2003-01-15,"Jan","chivenor"
"5812",2003,"2",8.8,2.7,7,46.2,NA,2003-02-15,"Feb","chivenor"
